Local time,Ask,Bid,AskVolume,BidVolume
13.11.2023 06:53:01.751 GMT-0800,170.823,170.30700000000002,0.0132,0.0132
13.11.2023 06:53:11.731 GMT-0800,170.733,170.30700000000002,0.0009,0.0132
13.11.2023 06:53:16.724 GMT-0800,170.743,170.30700000000002,0.0132,0.0132
13.11.2023 06:53:21.791 GMT-0800,170.803,170.30700000000002,0.0132,0.0132
13.11.2023 06:53:26.733 GMT-0800,170.823,170.30700000000002,0.0132,0.0132
13.11.2023 06:55:00.749 GMT-0800,170.743,170.30700000000002,0.0009,0.0132
13.11.2023 06:55:02.514 GMT-0800,170.493,170.30700000000002,0.0009,0.0132
13.11.2023 06:55:02.665 GMT-0800,170.423,170.30700000000002,0.0009,0.009
13.11.2023 06:55:02.716 GMT-0800,170.423,170.217,0.0132,0.0132
13.11.2023 06:55:03.736 GMT-0800,170.423,170.20700000000002,0.0132,0.0132
13.11.2023 06:55:07.675 GMT-0800,170.423,170.17700000000002,0.0132,0.0132
13.11.2023 06:55:08.945 GMT-0800,170.493,170.17700000000002,0.0132,0.0132
13.11.2023 06:55:18.109 GMT-0800,170.493,170.197,0.0132,0.0009
13.11.2023 06:55:25.736 GMT-0800,170.483,170.197,0.0009,0.0132
13.11.2023 06:55:30.782 GMT-0800,170.493,170.197,0.0132,0.0132
13.11.2023 06:55:37.755 GMT-0800,170.373,170.197,0.0009,0.009
13.11.2023 06:55:37.806 GMT-0800,170.493,170.01700000000002,0.0132,0.0132
13.11.2023 06:55:40.729 GMT-0800,170.47299999999998,170.01700000000002,0.0009,0.0132
13.11.2023 06:55:45.769 GMT-0800,170.483,170.01700000000002,0.0132,0.0132
