Local time,Ask,Bid,AskVolume,BidVolume
13.11.2023 06:32:09.049 GMT-0800,145.793,145.687,0.12,0.12
13.11.2023 06:32:09.179 GMT-0800,145.794,145.67600000000002,0.12,0.12
13.11.2023 06:32:09.240 GMT-0800,145.794,145.686,0.12,0.0009
13.11.2023 06:32:09.537 GMT-0800,145.794,145.67600000000002,0.12,0.12
13.11.2023 06:32:09.592 GMT-0800,145.794,145.686,0.12,0.0009
13.11.2023 06:32:09.694 GMT-0800,145.794,145.67600000000002,0.12,0.12
13.11.2023 06:32:09.744 GMT-0800,145.793,145.687,0.12,0.12
13.11.2023 06:32:11.215 GMT-0800,145.794,145.67600000000002,0.12,0.12
13.11.2023 06:32:11.266 GMT-0800,145.793,145.687,0.12,0.12
13.11.2023 06:32:12.239 GMT-0800,145.794,145.666,0.12,0.12
13.11.2023 06:32:12.419 GMT-0800,145.773,145.697,0.0009,0.0009
13.11.2023 06:32:12.593 GMT-0800,145.803,145.717,0.12,0.0009
13.11.2023 06:32:12.644 GMT-0800,145.793,145.697,0.12,0.12
13.11.2023 06:32:13.634 GMT-0800,145.793,145.667,0.12,0.12
13.11.2023 06:32:17.431 GMT-0800,145.774,145.686,0.12,0.12
13.11.2023 06:32:17.544 GMT-0800,145.773,145.697,0.12,0.09
13.11.2023 06:32:17.595 GMT-0800,145.773,145.687,0.12,0.12
13.11.2023 06:32:17.646 GMT-0800,145.754,145.686,0.0009,0.12
13.11.2023 06:32:17.747 GMT-0800,145.754,145.666,0.12,0.12
13.11.2023 06:32:17.804 GMT-0800,145.72299999999998,145.667,0.0009,0.12
13.11.2023 06:32:17.956 GMT-0800,145.72299999999998,145.657,0.12,0.12
13.11.2023 06:32:18.070 GMT-0800,145.753,145.657,0.12,0.12
13.11.2023 06:32:18.121 GMT-0800,145.753,145.64700000000002,0.12,0.12
13.11.2023 06:32:18.171 GMT-0800,145.724,145.64600000000002,0.12,0.12
13.11.2023 06:32:18.222 GMT-0800,145.774,145.686,0.12,0.12
13.11.2023 06:32:18.472 GMT-0800,145.774,145.666,0.12,0.12
13.11.2023 06:32:18.573 GMT-0800,145.774,145.64600000000002,0.12,0.12
13.11.2023 06:32:20.761 GMT-0800,145.784,145.64600000000002,0.12,0.12
13.11.2023 06:32:20.812 GMT-0800,145.773,145.64700000000002,0.0009,0.12
13.11.2023 06:32:20.863 GMT-0800,145.784,145.64600000000002,0.12,0.12
13.11.2023 06:32:21.381 GMT-0800,145.773,145.64700000000002,0.0009,0.12
13.11.2023 06:32:21.431 GMT-0800,145.783,145.64700000000002,0.12,0.12
13.11.2023 06:32:21.660 GMT-0800,145.773,145.64700000000002,0.0009,0.12
13.11.2023 06:32:21.711 GMT-0800,145.784,145.64600000000002,0.12,0.12
13.11.2023 06:32:21.762 GMT-0800,145.774,145.64600000000002,0.12,0.12
13.11.2023 06:32:21.867 GMT-0800,145.764,145.64600000000002,0.0009,0.12
13.11.2023 06:32:22.058 GMT-0800,145.773,145.64700000000002,0.12,0.12
13.11.2023 06:32:22.314 GMT-0800,145.753,145.64700000000002,0.0009,0.12
13.11.2023 06:32:22.364 GMT-0800,145.764,145.64600000000002,0.0009,0.12
13.11.2023 06:32:22.516 GMT-0800,145.774,145.64600000000002,0.12,0.12
13.11.2023 06:32:22.617 GMT-0800,145.763,145.64700000000002,0.0009,0.12
13.11.2023 06:32:22.719 GMT-0800,145.774,145.64600000000002,0.12,0.12
13.11.2023 06:32:22.820 GMT-0800,145.773,145.64700000000002,0.12,0.12
13.11.2023 06:32:22.921 GMT-0800,145.773,145.64700000000002,0.12,0.12
13.11.2023 06:32:24.014 GMT-0800,145.764,145.64600000000002,0.0009,0.12
13.11.2023 06:32:24.115 GMT-0800,145.773,145.64700000000002,0.12,0.12
13.11.2023 06:32:26.309 GMT-0800,145.774,145.666,0.12,0.0009
13.11.2023 06:32:26.360 GMT-0800,145.774,145.64600000000002,0.12,0.12
13.11.2023 06:32:26.411 GMT-0800,145.734,145.64600000000002,0.12,0.12
13.11.2023 06:32:26.692 GMT-0800,145.774,145.64600000000002,0.12,0.12
13.11.2023 06:32:29.468 GMT-0800,145.773,145.657,0.12,0.09
13.11.2023 06:32:29.619 GMT-0800,145.773,145.64700000000002,0.12,0.12
13.11.2023 06:32:29.670 GMT-0800,145.703,145.607,0.12,0.12
13.11.2023 06:32:29.771 GMT-0800,145.673,145.607,0.12,0.12
13.11.2023 06:32:30.090 GMT-0800,145.673,145.597,0.12,0.12
13.11.2023 06:32:30.342 GMT-0800,145.684,145.636,0.12,0.0009
13.11.2023 06:32:30.392 GMT-0800,145.684,145.596,0.12,0.12
